Time,Ask,Bid,AskVolume,BidVolume
05.11.2012 10:01:52.546,1.27953,1.27947,1.50,2.48
05.11.2012 10:01:52.727,1.27956,1.27951,2.25,3.75
05.11.2012 10:01:52.786,1.27956,1.27951,1.50,4.50
05.11.2012 10:01:53.339,1.27957,1.27952,3.23,1.73
05.11.2012 10:01:56.537,1.27960,1.27954,6.75,3.00
05.11.2012 10:01:56.597,1.27963,1.27956,1.50,11.25
05.11.2012 10:01:56.717,1.27957,1.27954,6.60,1.03
05.11.2012 10:01:56.836,1.27961,1.27956,1.50,4.50
05.11.2012 10:01:56.896,1.27963,1.27957,3.54,4.50
05.11.2012 10:01:57.198,1.27960,1.27954,1.50,5.48
05.11.2012 10:01:57.317,1.27963,1.27956,1.73,1.73
05.11.2012 10:01:57.441,1.27961,1.27956,6.00,1.73
05.11.2012 10:01:58.437,1.27959,1.27955,3.75,1.50
05.11.2012 10:01:58.634,1.27959,1.27954,3.98,1.73
05.11.2012 10:01:59.137,1.27961,1.27956,2.25,1.73
05.11.2012 10:01:59.316,1.27962,1.27956,3.98,4.73
05.11.2012 10:01:59.376,1.27963,1.27956,2.48,6.98
05.11.2012 10:01:59.896,1.27962,1.27957,1.73,1.73
05.11.2012 10:02:01.868,1.27961,1.27955,1.73,2.48
05.11.2012 10:02:02.046,1.27960,1.27954,1.73,4.73
05.11.2012 10:02:02.709,1.27959,1.27954,1.73,3.98
05.11.2012 10:02:03.377,1.27958,1.27953,1.73,1.73
05.11.2012 10:02:04.537,1.27955,1.27946,9.60,1.14
05.11.2012 10:02:04.956,1.27950,1.27944,1.50,5.48
05.11.2012 10:02:05.016,1.27950,1.27944,1.73,5.48
05.11.2012 10:02:06.338,1.27951,1.27945,2.48,1.73
05.11.2012 10:02:09.869,1.27949,1.27944,1.73,3.98
05.11.2012 10:02:10.176,1.27948,1.27943,1.73,1.50
05.11.2012 10:02:10.679,1.27948,1.27942,1.73,3.23
05.11.2012 10:02:11.039,1.27954,1.27950,1.73,1.73
05.11.2012 10:02:12.757,1.27953,1.27947,4.73,2.48
05.11.2012 10:02:13.116,1.27950,1.27945,1.73,3.98
05.11.2012 10:02:28.366,1.27948,1.27943,4.73,1.50
05.11.2012 10:02:28.487,1.27947,1.27940,3.23,1.73
05.11.2012 10:02:28.546,1.27946,1.27940,1.73,1.73
05.11.2012 10:02:29.087,1.27948,1.27941,1.50,6.00
05.11.2012 10:02:29.326,1.27948,1.27942,1.73,1.73
05.11.2012 10:02:30.908,1.27946,1.27939,7.50,2.91
05.11.2012 10:02:31.446,1.27942,1.27936,1.73,6.23
05.11.2012 10:02:31.506,1.27942,1.27936,1.73,5.48
05.11.2012 10:02:32.466,1.27941,1.27936,1.73,4.50
05.11.2012 10:02:33.026,1.27942,1.27937,1.73,1.73
05.11.2012 10:02:34.356,1.27941,1.27936,1.73,4.50
05.11.2012 10:02:35.796,1.27944,1.27939,4.35,3.75
05.11.2012 10:02:35.976,1.27943,1.27939,1.73,3.98
05.11.2012 10:02:36.517,1.27943,1.27938,1.73,1.73
05.11.2012 10:02:36.756,1.27944,1.27939,2.48,3.98
05.11.2012 10:02:37.556,1.27942,1.27936,3.00,2.25
05.11.2012 10:02:37.617,1.27941,1.27936,1.73,2.93
05.11.2012 10:02:38.125,1.27941,1.27936,1.73,1.73
05.11.2012 10:02:41.597,1.27941,1.27936,3.23,1.50
05.11.2012 10:02:41.836,1.27940,1.27935,1.73,1.50
05.11.2012 10:02:46.499,1.27941,1.27935,3.23,2.25
05.11.2012 10:02:47.046,1.27941,1.27935,2.25,3.00
05.11.2012 10:02:47.660,1.27941,1.27935,3.23,2.25
05.11.2012 10:02:50.207,1.27941,1.27935,3.98,1.50
05.11.2012 10:02:53.866,1.27940,1.27933,2.48,2.48
05.11.2012 10:02:55.567,1.27940,1.27933,1.73,3.23
05.11.2012 10:03:02.178,1.27938,1.27933,2.10,3.23
05.11.2012 10:03:02.479,1.27934,1.27930,1.73,1.73
05.11.2012 10:03:03.017,1.27934,1.27925,2.48,2.25
05.11.2012 10:03:03.376,1.27937,1.27930,2.48,3.23
05.11.2012 10:03:03.497,1.27938,1.27931,3.98,1.73
05.11.2012 10:03:03.618,1.27936,1.27930,1.73,3.00
05.11.2012 10:03:03.739,1.27934,1.27929,1.73,3.00
05.11.2012 10:03:04.097,1.27931,1.27928,1.73,2.48
05.11.2012 10:03:04.157,1.27931,1.27921,1.73,2.00
05.11.2012 10:03:05.059,1.27930,1.27925,1.50,1.73
05.11.2012 10:03:06.537,1.27929,1.27920,1.73,1.73
05.11.2012 10:03:07.076,1.27930,1.27920,5.48,3.23
05.11.2012 10:03:07.736,1.27932,1.27926,6.83,1.50
05.11.2012 10:03:08.036,1.27930,1.27925,5.25,1.73
05.11.2012 10:03:08.636,1.27929,1.27920,1.73,3.23
05.11.2012 10:03:09.176,1.27930,1.27925,1.50,1.73
05.11.2012 10:03:09.726,1.27930,1.27925,1.73,1.73
05.11.2012 10:03:12.966,1.27929,1.27920,1.50,3.23
05.11.2012 10:03:13.847,1.27930,1.27920,1.50,4.35
05.11.2012 10:03:14.349,1.27931,1.27926,1.50,1.73
05.11.2012 10:03:16.636,1.27933,1.27927,4.73,1.73
05.11.2012 10:03:17.258,1.27933,1.27927,1.73,2.48
05.11.2012 10:03:17.796,1.27934,1.27929,1.73,1.73
05.11.2012 10:03:18.337,1.27933,1.27927,1.73,1.50
05.11.2012 10:03:18.787,1.27938,1.27931,1.50,7.50
05.11.2012 10:03:19.088,1.27941,1.27935,2.63,1.73
05.11.2012 10:03:19.648,1.27940,1.27934,1.50,1.73
05.11.2012 10:03:19.709,1.27940,1.27933,2.25,3.23
05.11.2012 10:03:19.837,1.27940,1.27933,3.23,1.73
05.11.2012 10:03:26.337,1.27942,1.27934,7.73,3.00
05.11.2012 10:03:26.848,1.27942,1.27934,7.73,3.75
05.11.2012 10:03:30.436,1.27941,1.27935,1.73,2.48
05.11.2012 10:03:35.946,1.27943,1.27937,3.00,5.25
05.11.2012 10:03:36.428,1.27940,1.27935,2.25,1.36
05.11.2012 10:03:36.607,1.27941,1.27936,1.50,4.50
05.11.2012 10:03:36.667,1.27941,1.27934,3.23,2.25
05.11.2012 10:03:37.027,1.27942,1.27935,2.33,1.36
05.11.2012 10:03:37.446,1.27940,1.27933,2.48,2.48
05.11.2012 10:03:39.748,1.27940,1.27935,1.73,3.75
05.11.2012 10:03:46.546,1.27940,1.27933,5.48,5.48
05.11.2012 10:03:47.079,1.27936,1.27930,2.25,1.50
05.11.2012 10:03:47.386,1.27938,1.27932,2.48,4.73
05.11.2012 10:03:47.926,1.27939,1.27934,2.48,4.50
05.11.2012 10:03:50.157,1.27940,1.27934,3.23,5.25
05.11.2012 10:03:50.768,1.27941,1.27936,2.25,4.50
05.11.2012 10:03:50.829,1.27941,1.27936,2.48,4.73
05.11.2012 10:03:52.456,1.27942,1.27936,3.23,4.73
05.11.2012 10:03:56.786,1.27942,1.27937,1.50,1.73
05.11.2012 10:04:00.966,1.27942,1.27936,3.23,4.73
05.11.2012 10:04:06.496,1.27941,1.27936,1.73,4.50
05.11.2012 10:04:06.616,1.27946,1.27939,2.85,7.50
05.11.2012 10:04:07.157,1.27945,1.27940,1.50,3.75
05.11.2012 10:04:07.363,1.27945,1.27939,3.23,2.48
05.11.2012 10:04:07.487,1.27947,1.27943,2.25,1.50
05.11.2012 10:04:07.847,1.27949,1.27943,1.73,2.48
05.11.2012 10:04:08.428,1.27949,1.27943,1.73,2.25
05.11.2012 10:04:08.938,1.27950,1.27944,3.75,2.48
05.11.2012 10:04:09.417,1.27950,1.27944,2.48,2.48
05.11.2012 10:04:10.296,1.27950,1.27944,2.48,2.48
05.11.2012 10:04:23.791,1.27950,1.27943,2.48,3.00
05.11.2012 10:04:24.347,1.27950,1.27943,2.48,3.23
05.11.2012 10:04:55.506,1.27947,1.27942,2.85,3.00
05.11.2012 10:04:55.578,1.27945,1.27941,2.10,2.64
05.11.2012 10:04:55.719,1.27945,1.27939,4.35,1.50
05.11.2012 10:04:56.277,1.27942,1.27938,1.50,1.50
05.11.2012 10:04:56.419,1.27942,1.27938,1.50,1.50
05.11.2012 10:04:57.408,1.27942,1.27938,2.25,1.50
05.11.2012 10:04:58.516,1.27944,1.27939,1.73,4.73
05.11.2012 10:04:58.578,1.27946,1.27940,2.48,2.48
05.11.2012 10:05:02.428,1.27946,1.27938,3.75,1.73
05.11.2012 10:05:02.489,1.27944,1.27938,1.50,1.50
05.11.2012 10:05:04.056,1.27945,1.27938,3.88,3.00
05.11.2012 10:05:04.178,1.27946,1.27940,3.00,1.50
05.11.2012 10:05:04.596,1.27948,1.27941,2.48,2.25
05.11.2012 10:05:04.656,1.27948,1.27942,2.48,1.50
05.11.2012 10:05:04.914,1.27947,1.27941,2.25,1.50
05.11.2012 10:05:05.098,1.27945,1.27939,2.25,1.50
05.11.2012 10:05:05.216,1.27945,1.27938,4.50,1.50
05.11.2012 10:05:05.757,1.27941,1.27935,1.50,3.00
05.11.2012 10:05:05.937,1.27941,1.27935,2.25,3.75
05.11.2012 10:05:06.417,1.27943,1.27938,1.50,7.50
05.11.2012 10:05:06.960,1.27943,1.27939,1.50,4.50
05.11.2012 10:05:07.086,1.27943,1.27939,1.50,4.50
05.11.2012 10:05:07.388,1.27946,1.27942,1.73,7.50
05.11.2012 10:05:07.746,1.27944,1.27940,1.50,1.73
05.11.2012 10:05:07.807,1.27944,1.27937,1.73,2.48
05.11.2012 10:05:08.287,1.27942,1.27935,1.73,1.36
05.11.2012 10:05:08.646,1.27941,1.27934,2.48,1.73
05.11.2012 10:05:12.388,1.27941,1.27936,1.73,1.73
05.11.2012 10:05:12.507,1.27941,1.27936,3.98,2.48
05.11.2012 10:05:12.690,1.27941,1.27935,3.98,1.36
05.11.2012 10:05:12.756,1.27942,1.27937,4.50,1.73
05.11.2012 10:05:17.037,1.27944,1.27939,5.25,2.25
05.11.2012 10:05:17.157,1.27944,1.27939,3.98,2.48
05.11.2012 10:05:17.689,1.27944,1.27939,4.65,2.48
05.11.2012 10:05:18.387,1.27944,1.27940,3.98,1.50
05.11.2012 10:05:20.587,1.27942,1.27937,7.50,1.89
05.11.2012 10:05:20.827,1.27941,1.27936,3.75,2.48
05.11.2012 10:05:21.547,1.27940,1.27934,7.73,2.48
05.11.2012 10:05:21.668,1.27940,1.27934,5.48,2.48
05.11.2012 10:05:21.792,1.27940,1.27933,5.48,1.44
05.11.2012 10:05:22.478,1.27940,1.27935,5.25,1.50
05.11.2012 10:05:23.017,1.27940,1.27934,5.25,1.50
05.11.2012 10:05:23.256,1.27939,1.27933,1.73,4.73
05.11.2012 10:05:23.496,1.27940,1.27933,4.50,5.48
05.11.2012 10:05:25.078,1.27942,1.27936,3.00,1.50
05.11.2012 10:05:25.316,1.27941,1.27934,2.48,6.61
05.11.2012 10:05:25.436,1.27941,1.27935,2.25,1.73
05.11.2012 10:05:25.495,1.27941,1.27934,2.48,6.98
05.11.2012 10:05:29.157,1.27942,1.27935,2.25,3.23
05.11.2012 10:05:29.587,1.27943,1.27940,3.98,1.73
05.11.2012 10:05:29.907,1.27942,1.27935,2.48,3.00
05.11.2012 10:05:29.978,1.27942,1.27935,3.23,3.00
05.11.2012 10:05:31.147,1.27942,1.27936,4.50,1.50
05.11.2012 10:05:39.736,1.27939,1.27934,1.73,6.98
05.11.2012 10:05:41.695,1.27942,1.27935,4.50,1.50
05.11.2012 10:05:46.809,1.27939,1.27934,1.73,5.48
05.11.2012 10:05:46.870,1.27937,1.27933,3.00,1.36
05.11.2012 10:05:46.938,1.27936,1.27931,5.25,3.00
05.11.2012 10:05:47.177,1.27933,1.27928,1.50,1.50
05.11.2012 10:05:47.417,1.27934,1.27928,2.48,1.50
05.11.2012 10:05:47.982,1.27934,1.27928,3.00,1.50
05.11.2012 10:05:48.286,1.27933,1.27927,3.23,1.73
05.11.2012 10:05:50.986,1.27932,1.27925,4.73,1.73
05.11.2012 10:05:59.887,1.27932,1.27927,1.73,1.73
05.11.2012 10:06:00.129,1.27933,1.27928,1.50,1.73
05.11.2012 10:06:00.247,1.27933,1.27927,2.48,1.73
05.11.2012 10:06:01.817,1.27931,1.27924,1.73,7.25
05.11.2012 10:06:03.943,1.27927,1.27923,4.50,1.03
05.11.2012 10:06:04.247,1.27927,1.27921,6.00,3.00
05.11.2012 10:06:04.787,1.27926,1.27921,1.50,2.25
05.11.2012 10:06:05.326,1.27926,1.27919,1.73,2.48
05.11.2012 10:06:05.836,1.27926,1.27921,1.50,2.25
05.11.2012 10:06:08.437,1.27925,1.27921,1.50,1.50
05.11.2012 10:06:18.950,1.27923,1.27917,3.98,1.14
05.11.2012 10:06:19.270,1.27921,1.27910,3.98,3.00
05.11.2012 10:06:19.697,1.27921,1.27915,3.75,1.50
05.11.2012 10:06:20.476,1.27917,1.27912,1.73,3.23
05.11.2012 10:06:22.307,1.27919,1.27914,1.50,3.75
05.11.2012 10:06:22.488,1.27921,1.27915,2.48,1.73
05.11.2012 10:06:22.547,1.27921,1.27916,1.50,2.25
05.11.2012 10:06:23.036,1.27922,1.27915,5.25,2.48
05.11.2012 10:06:32.107,1.27917,1.27912,1.50,3.24
05.11.2012 10:06:32.467,1.27917,1.27909,2.48,1.73
05.11.2012 10:06:32.587,1.27917,1.27909,2.48,2.10
05.11.2012 10:06:32.706,1.27917,1.27912,1.50,1.50
05.11.2012 10:06:33.067,1.27917,1.27912,1.73,1.73
05.11.2012 10:06:34.845,1.27919,1.27915,1.50,1.50
05.11.2012 10:06:35.397,1.27919,1.27915,1.50,1.50
05.11.2012 10:06:36.816,1.27922,1.27916,4.35,3.75
05.11.2012 10:06:37.180,1.27925,1.27920,2.40,3.23
05.11.2012 10:06:37.726,1.27925,1.27919,2.48,2.48
05.11.2012 10:06:38.207,1.27922,1.27915,2.25,4.73
05.11.2012 10:06:38.267,1.27922,1.27915,1.73,7.73
05.11.2012 10:06:39.666,1.27924,1.27917,2.25,2.48
05.11.2012 10:06:40.186,1.27923,1.27917,1.73,1.73
05.11.2012 10:06:41.527,1.27924,1.27918,2.48,6.83
05.11.2012 10:06:41.708,1.27927,1.27922,3.23,1.73
05.11.2012 10:06:42.066,1.27929,1.27923,3.75,2.25
05.11.2012 10:06:42.266,1.27929,1.27922,4.73,3.23
05.11.2012 10:06:42.567,1.27925,1.27921,4.50,1.50
05.11.2012 10:06:42.927,1.27924,1.27916,2.48,6.98
05.11.2012 10:06:43.585,1.27923,1.27916,1.73,6.98
05.11.2012 10:06:46.217,1.27922,1.27915,4.73,3.45
05.11.2012 10:06:47.063,1.27920,1.27915,1.73,3.23
05.11.2012 10:06:50.171,1.27922,1.27915,7.73,2.48
05.11.2012 10:06:50.537,1.27919,1.27914,1.73,1.73
05.11.2012 10:06:51.080,1.27919,1.27914,1.73,1.73
05.11.2012 10:06:53.076,1.27919,1.27914,1.73,1.73
05.11.2012 10:06:59.705,1.27919,1.27912,3.23,3.75
05.11.2012 10:07:00.555,1.27919,1.27912,2.48,3.98
05.11.2012 10:07:02.636,1.27918,1.27912,1.73,1.50
05.11.2012 10:07:02.938,1.27915,1.27908,9.00,1.74
05.11.2012 10:07:03.057,1.27913,1.27906,5.25,1.14
05.11.2012 10:07:03.118,1.27911,1.27904,5.48,3.23
05.11.2012 10:07:03.477,1.27910,1.27905,1.50,1.50
05.11.2012 10:07:04.067,1.27912,1.27906,5.48,2.33
05.11.2012 10:07:04.367,1.27916,1.27911,1.73,1.50
05.11.2012 10:07:04.487,1.27917,1.27911,2.48,2.85
05.11.2012 10:07:04.607,1.27919,1.27912,3.98,1.73
05.11.2012 10:07:05.026,1.27919,1.27913,1.73,1.73
05.11.2012 10:07:08.000,1.27917,1.27913,1.73,1.73
05.11.2012 10:07:08.306,1.27914,1.27910,1.50,1.73
05.11.2012 10:07:09.966,1.27916,1.27911,1.73,2.25
05.11.2012 10:07:10.326,1.27914,1.27909,1.50,4.88
05.11.2012 10:07:10.867,1.27914,1.27907,2.25,4.80
05.11.2012 10:07:11.047,1.27914,1.27907,1.73,4.58
05.11.2012 10:07:11.597,1.27915,1.27910,1.73,1.73
05.11.2012 10:07:11.718,1.27916,1.27912,2.25,1.50
05.11.2012 10:07:12.077,1.27915,1.27911,2.25,1.13
05.11.2012 10:07:12.137,1.27914,1.27909,2.25,1.73
05.11.2012 10:07:12.257,1.27913,1.27908,1.50,1.73
05.11.2012 10:07:12.317,1.27913,1.27908,1.50,1.73
05.11.2012 10:07:12.497,1.27912,1.27905,6.23,2.85
05.11.2012 10:07:12.857,1.27912,1.27905,6.23,2.85
05.11.2012 10:07:13.886,1.27912,1.27907,3.75,1.50
05.11.2012 10:07:15.717,1.27910,1.27906,3.75,1.50
05.11.2012 10:07:15.897,1.27910,1.27904,6.08,2.10
05.11.2012 10:07:16.077,1.27910,1.27903,6.08,2.48
05.11.2012 10:07:16.437,1.27910,1.27905,5.10,1.50
05.11.2012 10:07:16.557,1.27909,1.27903,1.73,1.73
05.11.2012 10:07:19.528,1.27910,1.27905,6.75,1.50
05.11.2012 10:07:20.047,1.27912,1.27905,1.50,2.25
05.11.2012 10:07:20.573,1.27910,1.27905,4.50,2.25
05.11.2012 10:07:20.987,1.27909,1.27905,1.50,2.25
05.11.2012 10:07:21.528,1.27909,1.27905,1.50,1.50
05.11.2012 10:07:21.587,1.27910,1.27905,3.00,2.25
05.11.2012 10:07:22.010,1.27910,1.27902,3.00,2.86
05.11.2012 10:07:25.207,1.27913,1.27905,6.00,1.73
05.11.2012 10:07:27.789,1.27911,1.27905,1.73,1.73
05.11.2012 10:07:28.088,1.27911,1.27905,1.50,2.48
05.11.2012 10:07:30.318,1.27912,1.27907,1.50,3.75
05.11.2012 10:07:30.677,1.27912,1.27907,2.48,3.23
05.11.2012 10:07:31.277,1.27914,1.27909,1.73,3.60
05.11.2012 10:07:31.339,1.27916,1.27911,3.00,4.50
05.11.2012 10:07:32.079,1.27914,1.27907,3.98,3.23
05.11.2012 10:07:32.436,1.27914,1.27909,2.25,4.73
05.11.2012 10:07:32.738,1.27919,1.27913,1.50,1.50
05.11.2012 10:07:32.796,1.27919,1.27913,1.73,1.73
05.11.2012 10:07:33.456,1.27918,1.27913,1.50,1.73
05.11.2012 10:07:34.486,1.27918,1.27912,1.73,2.48
05.11.2012 10:07:44.336,1.27920,1.27914,2.25,1.50
05.11.2012 10:07:44.398,1.27921,1.27915,4.69,4.35
05.11.2012 10:07:44.457,1.27921,1.27916,2.44,5.25
05.11.2012 10:07:44.818,1.27926,1.27920,6.38,6.83
05.11.2012 10:07:44.878,1.27926,1.27921,6.00,1.50
05.11.2012 10:07:44.937,1.27928,1.27921,2.48,2.48
05.11.2012 10:07:44.997,1.27926,1.27921,5.48,3.23
05.11.2012 10:07:47.407,1.27926,1.27921,7.73,1.50
05.11.2012 10:07:47.586,1.27924,1.27919,4.50,1.50
05.11.2012 10:07:47.646,1.27924,1.27918,4.73,1.73
05.11.2012 10:07:48.007,1.27926,1.27921,2.48,2.25
05.11.2012 10:07:48.366,1.27927,1.27922,3.98,2.48
05.11.2012 10:07:49.427,1.27926,1.27922,3.75,1.73
05.11.2012 10:07:53.778,1.27930,1.27922,5.25,3.98
05.11.2012 10:07:54.148,1.27930,1.27924,5.25,2.48
05.11.2012 10:07:58.967,1.27931,1.27925,4.50,2.48
05.11.2012 10:07:59.026,1.27931,1.27925,4.73,2.48
05.11.2012 10:07:59.328,1.27933,1.27929,3.98,1.50
05.11.2012 10:07:59.746,1.27936,1.27930,5.48,1.73
05.11.2012 10:08:00.298,1.27936,1.27931,5.48,1.73
05.11.2012 10:08:00.358,1.27934,1.27930,1.13,1.50
05.11.2012 10:08:00.419,1.27933,1.27925,9.00,1.14
05.11.2012 10:08:00.548,1.27930,1.27924,10.73,3.23
05.11.2012 10:08:00.607,1.27928,1.27923,7.50,1.50
05.11.2012 10:08:00.667,1.27926,1.27922,4.73,2.75
05.11.2012 10:08:03.567,1.27927,1.27922,3.75,2.56
05.11.2012 10:08:03.807,1.27930,1.27925,5.25,1.50
05.11.2012 10:08:04.046,1.27930,1.27925,4.73,1.50
05.11.2012 10:08:04.486,1.27931,1.27926,3.75,2.25
05.11.2012 10:08:05.438,1.27930,1.27925,5.48,1.50
05.11.2012 10:08:06.047,1.27930,1.27925,5.48,1.50
05.11.2012 10:08:10.316,1.27930,1.27925,3.75,2.25
05.11.2012 10:08:12.147,1.27931,1.27926,4.50,1.50
05.11.2012 10:08:12.447,1.27932,1.27927,3.75,1.73
05.11.2012 10:08:14.779,1.27934,1.27930,4.50,2.10
05.11.2012 10:08:15.088,1.27939,1.27932,1.50,1.50
05.11.2012 10:08:15.150,1.27938,1.27934,3.75,1.50
05.11.2012 10:08:15.217,1.27939,1.27935,3.98,1.50
05.11.2012 10:08:15.337,1.27942,1.27935,1.50,2.25
05.11.2012 10:08:15.876,1.27939,1.27935,3.98,3.00
05.11.2012 10:08:16.397,1.27942,1.27936,1.50,1.50
05.11.2012 10:08:16.916,1.27939,1.27935,3.98,2.25
05.11.2012 10:08:18.901,1.27939,1.27932,7.73,3.75
05.11.2012 10:08:19.029,1.27936,1.27929,14.25,2.63
05.11.2012 10:08:19.102,1.27936,1.27931,2.25,1.50
05.11.2012 10:08:19.171,1.27935,1.27928,17.85,1.88
05.11.2012 10:08:19.357,1.27931,1.27925,1.73,1.80
05.11.2012 10:08:19.541,1.27929,1.27924,4.73,3.23
05.11.2012 10:08:20.087,1.27931,1.27926,1.50,1.20
05.11.2012 10:08:20.155,1.27932,1.27926,5.25,3.45
05.11.2012 10:08:20.297,1.27934,1.27930,1.73,2.48
05.11.2012 10:08:20.488,1.27936,1.27931,3.75,2.25
05.11.2012 10:08:20.547,1.27936,1.27931,3.98,2.48
05.11.2012 10:08:21.127,1.27935,1.27925,12.00,7.79
05.11.2012 10:08:21.429,1.27935,1.27928,2.85,2.25
05.11.2012 10:08:21.606,1.27935,1.27930,5.63,1.50
05.11.2012 10:08:21.726,1.27935,1.27930,5.10,1.73
05.11.2012 10:08:22.517,1.27932,1.27926,7.50,1.14
05.11.2012 10:08:22.640,1.27931,1.27926,7.50,1.95
05.11.2012 10:08:23.187,1.27931,1.27926,3.75,2.25
05.11.2012 10:08:23.249,1.27931,1.27926,3.98,3.98
05.11.2012 10:08:23.367,1.27933,1.27928,4.73,1.73
05.11.2012 10:08:24.008,1.27931,1.27926,3.75,4.29
05.11.2012 10:08:24.127,1.27931,1.27925,7.73,1.43
05.11.2012 10:08:25.486,1.27929,1.27925,3.98,1.73
05.11.2012 10:08:25.967,1.27928,1.27923,7.50,1.35
05.11.2012 10:08:26.327,1.27929,1.27924,3.98,2.48
05.11.2012 10:08:30.327,1.27928,1.27924,7.50,1.73
05.11.2012 10:08:30.866,1.27929,1.27924,3.75,3.23
05.11.2012 10:08:33.166,1.27931,1.27923,3.08,1.73
05.11.2012 10:08:33.406,1.27929,1.27923,1.50,2.48
05.11.2012 10:08:34.777,1.27926,1.27922,3.00,3.75
05.11.2012 10:08:34.958,1.27925,1.27919,1.73,6.00
05.11.2012 10:08:35.496,1.27927,1.27921,2.48,6.00
05.11.2012 10:08:37.017,1.27929,1.27924,5.85,8.25
05.11.2012 10:08:37.318,1.27929,1.27922,3.98,1.73
05.11.2012 10:08:37.987,1.27930,1.27925,3.00,7.50
05.11.2012 10:08:38.407,1.27932,1.27927,3.75,3.75
05.11.2012 10:08:40.238,1.27935,1.27929,1.50,3.75
05.11.2012 10:08:40.780,1.27938,1.27933,2.73,3.00
05.11.2012 10:08:40.967,1.27936,1.27931,1.50,5.25
05.11.2012 10:08:41.086,1.27935,1.27929,2.25,3.00
05.11.2012 10:08:41.207,1.27936,1.27931,1.50,4.50
05.11.2012 10:08:41.507,1.27935,1.27929,1.65,3.98
05.11.2012 10:08:41.627,1.27937,1.27931,3.00,3.75
05.11.2012 10:08:41.988,1.27933,1.27927,6.90,2.68
05.11.2012 10:08:42.107,1.27933,1.27929,5.40,1.03
05.11.2012 10:08:42.227,1.27930,1.27926,2.25,1.50
05.11.2012 10:08:42.766,1.27930,1.27925,3.23,3.23
05.11.2012 10:08:52.827,1.27931,1.27926,1.50,3.60
05.11.2012 10:08:52.889,1.27933,1.27927,1.50,1.35
05.11.2012 10:08:52.959,1.27935,1.27929,3.00,5.25
05.11.2012 10:08:53.028,1.27936,1.27931,2.48,1.73
05.11.2012 10:08:53.388,1.27939,1.27933,2.25,2.48
05.11.2012 10:08:53.927,1.27940,1.27933,3.00,3.98
05.11.2012 10:08:53.987,1.27940,1.27935,1.50,1.50
05.11.2012 10:08:54.575,1.27940,1.27933,3.00,3.23
05.11.2012 10:08:56.316,1.27940,1.27933,4.73,3.98
05.11.2012 10:08:58.718,1.27938,1.27933,1.50,4.73
05.11.2012 10:08:58.838,1.27938,1.27934,1.73,1.73
05.11.2012 10:08:58.957,1.27941,1.27935,3.00,2.48
05.11.2012 10:09:00.036,1.27940,1.27935,1.73,1.73
05.11.2012 10:09:02.326,1.27942,1.27935,4.50,2.48
05.11.2012 10:09:03.217,1.27942,1.27935,3.98,3.23
05.11.2012 10:09:03.844,1.27942,1.27936,2.48,1.50
05.11.2012 10:09:04.438,1.27942,1.27935,2.48,3.23
05.11.2012 10:09:05.289,1.27942,1.27935,3.98,3.23
05.11.2012 10:09:08.939,1.27938,1.27932,4.50,2.25
05.11.2012 10:09:09.262,1.27933,1.27928,1.73,1.50
05.11.2012 10:09:09.567,1.27932,1.27924,1.73,4.35
05.11.2012 10:09:09.628,1.27932,1.27926,2.25,3.00
05.11.2012 10:09:09.809,1.27932,1.27927,2.25,1.50
05.11.2012 10:09:10.567,1.27933,1.27924,9.23,4.73
05.11.2012 10:09:10.807,1.27933,1.27927,7.50,1.50
05.11.2012 10:09:11.167,1.27932,1.27926,1.50,1.50
05.11.2012 10:09:12.647,1.27930,1.27923,1.73,5.86
05.11.2012 10:09:12.706,1.27930,1.27923,2.48,5.48
05.11.2012 10:09:16.035,1.27925,1.27920,2.10,2.16
05.11.2012 10:09:16.112,1.27926,1.27921,7.13,8.25
05.11.2012 10:09:16.320,1.27929,1.27923,4.23,7.50
05.11.2012 10:09:16.447,1.27929,1.27924,5.73,8.25
05.11.2012 10:09:16.569,1.27929,1.27922,2.48,1.73
05.11.2012 10:09:19.488,1.27929,1.27923,1.73,3.98
05.11.2012 10:09:19.667,1.27929,1.27923,1.50,4.50
05.11.2012 10:09:20.288,1.27928,1.27923,1.50,3.75
05.11.2012 10:09:28.349,1.27926,1.27922,1.50,4.50
05.11.2012 10:09:28.658,1.27922,1.27915,1.73,1.54
05.11.2012 10:09:31.798,1.27923,1.27918,3.00,7.50
05.11.2012 10:09:32.157,1.27928,1.27920,6.00,9.00
05.11.2012 10:09:32.810,1.27930,1.27922,10.64,2.48
05.11.2012 10:09:32.892,1.27933,1.27928,1.73,2.48
05.11.2012 10:09:33.149,1.27932,1.27925,2.48,3.23
05.11.2012 10:09:33.462,1.27932,1.27928,1.50,2.25
05.11.2012 10:09:33.529,1.27934,1.27930,1.50,3.75
05.11.2012 10:09:33.716,1.27937,1.27932,2.25,1.50
05.11.2012 10:09:33.957,1.27937,1.27931,1.73,1.50
05.11.2012 10:09:34.317,1.27938,1.27932,4.50,2.25
05.11.2012 10:09:34.436,1.27938,1.27932,5.25,1.50
05.11.2012 10:09:34.738,1.27935,1.27928,6.23,2.48
05.11.2012 10:09:34.857,1.27932,1.27928,1.73,1.50
05.11.2012 10:09:35.168,1.27931,1.27924,2.48,6.23
05.11.2012 10:09:35.586,1.27934,1.27928,1.50,3.75
05.11.2012 10:09:35.767,1.27935,1.27929,1.73,4.50
05.11.2012 10:09:36.066,1.27930,1.27925,4.50,1.13
